"","Game_ID","Home_Team","Away_Team","Game_Date","Tot_Viewers","Month","Day","gameType","All_Star_Count","Is_Lebron_Playing","Has_Top_Five_Player","Time_Zone_Of_Game","Median_Views_Per_Matchup","Predicted_Average_Views_Per_Matchup_All","Is_Sat_or_Sun","Predicted_Average_Views_Per_Matchup_By_Month","revisedDate","bestRankAmongTeams","medianDeviation","averageDeviation","monthAverageDeviation"
"1173",21700193,"NYK","CLE","11/13/2017",50834,11,"Monday","R",4,"YES","YES","EAST",29581,17971.8489208633,"NO",18895.3164556962,"2017-11-13",4,0.418086320179408,0.646460067654261,0.628293731445564
"1174",21700194,"MIL","MEM","11/13/2017",18201,11,"Monday","R",2,"NO","NO","CENTRAL",14335,15740.7731092437,"NO",16752.661971831,"2017-11-13",4,0.21240591176309,0.13516987477371,0.0795746403037754
"1175",21700195,"NOP","ATL","11/13/2017",13281,11,"Monday","R",3,"NO","NO","CENTRAL",13281,15234.5474452555,"NO",15788.0731707317,"2017-11-13",4,0,0.147093399989118,0.188771415611152
"1176",21700198,"POR","DEN","11/13/2017",8357,11,"Monday","R",0,"NO","NO","PACIFIC",12940,15273.7313432836,"NO",15213.8734177215,"2017-11-13",2,0.548402536795501,0.82765721470427,0.820494605447113
"1177",21700202,"HOU","TOR","11/14/2017",24940,11,"Tuesday","R",3,"NO","NO","CENTRAL",19817,19868.5259259259,"NO",18689.7294117647,"2017-11-14",2,0.205412991178829,0.20334699575277,0.25061229303269
"1178",21700203,"DAL","SAS","11/14/2017",16121,11,"Tuesday","R",1,"NO","NO","CENTRAL",15196,12483.2945736434,"NO",13308.8421052632,"2017-11-14",3,0.057378574530116,0.225650110188983,0.174440660922824
"1179",21700204,"ATL","SAC","11/15/2017",7723,11,"Wednesday","R",3,"NO","NO","EAST",15621.5,12830.5214285714,"NO",14181.2117647059,"2017-11-15",20,1.0227243299236,0.661339042932983,0.836230967850043
"1180",21700205,"MIA","WAS","11/15/2017",12376,11,"Wednesday","R",1,"NO","NO","EAST",11663,14465.2941176471,"NO",14418.0240963855,"2017-11-15",3,0.0576115061409179,0.168818206015438,0.164998714963279
"1181",21700206,"NYK","UTA","11/15/2017",20514,11,"Wednesday","R",2,"NO","NO","EAST",26690.5,17971.8489208633,"NO",18895.3164556962,"2017-11-15",8,0.301087062493907,0.123922739550389,0.0789062856733838
"1182",21700207,"CHA","CLE","11/15/2017",29744,11,"Wednesday","R",4,"YES","YES","EAST",23394,13155.2125984252,"NO",14887.2972972973,"2017-11-15",8,0.213488434642281,0.557718780311149,0.499485701408778
"1183",21700210,"MIN","SAS","11/15/2017",12543,11,"Wednesday","R",1,"NO","NO","CENTRAL",16047,16818.802919708,"NO",16728.7710843373,"2017-11-15",2,0.279359005022722,0.340891566587581,0.333713711579156
"1184",21700212,"OKC","CHI","11/15/2017",11621,11,"Wednesday","R",2,"NO","YES","CENTRAL",14209,25807.0962962963,"NO",26510.6923076923,"2017-11-15",14,0.222700283968677,1.22072939474196,1.28127461558319
"1185",21700213,"POR","ORL","11/15/2017",9719,11,"Wednesday","R",0,"NO","NO","PACIFIC",10078.5,15273.7313432836,"NO",15213.8734177215,"2017-11-15",3,0.0369894022018726,0.57153321774705,0.565374361325396
"1186",21700214,"LAL","PHI","11/15/2017",39009,11,"Wednesday","R",0,"NO","NO","PACIFIC",27859,21512,"NO",22874.0625,"2017-11-15",8,0.285831474787869,0.44853751698326,0.413620895178036
"1187",21700215,"BOS","GSW","11/16/2017",76848,11,"Thursday","R",5,"NO","YES","EAST",54017,22926.25,"NO",22790.7564102564,"2017-11-16",1,0.297092962731626,0.701667577555694,0.70343071504455
"1188",21700216,"PHX","HOU","11/16/2017",22041,11,"Thursday","R",1,"NO","NO","MOUNTAIN",9775,12174.5109489051,"NO",12870.6049382716,"2017-11-16",2,0.556508325393585,0.447642532148945,0.416060753220289
"1189",21700217,"IND","DET","11/17/2017",15546,11,"Friday","R",1,"NO","NO","EAST",7971.5,13494.3043478261,"NO",14660.3580246914,"2017-11-17",1,0.48723144217162,0.131975791340146,0.0569691223021125
"1190",21700218,"WAS","MIA","11/17/2017",16478,11,"Friday","R",1,"NO","NO","EAST",16478,15338.3970588235,"NO",15681.2432432432,"2017-11-17",2,0,0.0691590569957805,0.0483527586331325
"1191",21700219,"BKN","UTA","11/17/2017",6653,11,"Friday","R",1,"NO","NO","EAST",6225.5,12836.2480620155,"NO",13516.1369863014,"2017-11-17",13,0.0642567262888922,0.929392463853225,1.03158529780571
"1192",21700221,"TOR","NYK","11/17/2017",11916,11,"Friday","R",3,"NO","NO","EAST",16347.5,16713.4820143885,"NO",17227.5411764706,"2017-11-17",2,0.371894931184961,0.402608426853683,0.445748672077089
"1193",21700224,"DAL","MIN","11/17/2017",10003,11,"Friday","R",0,"NO","NO","CENTRAL",10003,12483.2945736434,"NO",13308.8421052632,"2017-11-17",2,0,0.247955070843088,0.330485065006814
"1194",21700225,"SAC","POR","11/17/2017",9234,11,"Friday","R",1,"NO","NO","PACIFIC",8183,12237.7954545455,"NO",12285.3815789474,"2017-11-17",6,0.113818496859433,0.325297320180361,0.330450679981305
"1195",21700226,"DEN","NOP","11/17/2017",11777,11,"Friday","R",1,"NO","NO","MOUNTAIN",8309.5,12570.0833333333,"NO",12062.825,"2017-11-17",6,0.294429820837225,0.0673417112450823,0.0242697630975631
"1196",21700227,"LAL","PHX","11/17/2017",20594,11,"Friday","R",0,"NO","NO","PACIFIC",19818,21512,"NO",22874.0625,"2017-11-17",13,0.0376808779256094,0.0445760901233369,0.11071489268719
"1197",21700228,"CHA","LAC","11/18/2017",15805,11,"Saturday","R",2,"NO","YES","EAST",17413.5,13155.2125984252,"YES",14887.2972972973,"2017-11-18",10,0.101771591268586,0.167655008008529,0.0580640748309208
"1198",21700229,"ORL","UTA","11/18/2017",9595,11,"Saturday","R",1,"NO","NO","EAST",9265,12284.847826087,"YES",12796.6506024096,"2017-11-18",4,0.0343929129755081,0.280338491515055,0.333679062262599
"1199",21700231,"PHI","GSW","11/18/2017",54197,11,"Saturday","R",4,"NO","YES","EAST",54197,19598.6,"YES",21474.447761194,"2017-11-18",3,0,0.638382198276657,0.6037705452111
"1200",21700232,"MEM","HOU","11/18/2017",17269,11,"Saturday","R",2,"NO","NO","CENTRAL",16976,11201.5538461538,"YES",11282.4605263158,"2017-11-18",2,0.0169668191557125,0.351349015799766,0.346663933851654
"1201",21700234,"POR","SAC","11/18/2017",8363,11,"Saturday","R",1,"NO","NO","PACIFIC",7069,15273.7313432836,"YES",15213.8734177215,"2017-11-18",4,0.154729164175535,0.826345969542459,0.819188499069893
"1202",21700235,"MIA","IND","11/19/2017",12464,11,"Sunday","R",1,"NO","NO","EAST",10124.5,14465.2941176471,"YES",14418.0240963855,"2017-11-19",7,0.187700577663671,0.160565959374764,0.156773435204231
"1203",21700236,"BKN","GSW","11/19/2017",32308,11,"Sunday","R",4,"NO","YES","EAST",28872,12836.2480620155,"YES",13516.1369863014,"2017-11-19",1,0.106351368082209,0.602691343877197,0.58164736330626
"1204",21700237,"TOR","WAS","11/19/2017",22746,11,"Sunday","R",3,"NO","NO","EAST",15385,16713.4820143885,"YES",17227.5411764706,"2017-11-19",2,0.323617339312407,0.265212256467577,0.242612275720101
"1205",21700238,"MIN","DET","11/19/2017",20919,11,"Sunday","R",0,"NO","NO","CENTRAL",15192.5,16818.802919708,"YES",16728.7710843373,"2017-11-19",2,0.273746354988288,0.196003493488789,0.200307324234555
"1206",21700239,"PHX","CHI","11/19/2017",10380,11,"Sunday","R",1,"NO","NO","MOUNTAIN",10444,12174.5109489051,"YES",12870.6049382716,"2017-11-19",9,0.00616570327552987,0.172881594306851,0.239942672280501
"1207",21700240,"LAL","DEN","11/19/2017",21419,11,"Sunday","R",0,"NO","NO","PACIFIC",15440,21512,"YES",22874.0625,"2017-11-19",5,0.279144684625799,0.00434193939959849,0.0679332601895513
"1208",21700241,"CHA","MIN","11/20/2017",13326,11,"Monday","R",1,"NO","NO","EAST",13326,13155.2125984252,"NO",14887.2972972973,"2017-11-20",3,0,0.0128161039752967,0.117161736252236
"1209",21700242,"DET","CLE","11/20/2017",27857,11,"Monday","R",3,"YES","YES","EAST",27072.5,13128.0454545455,"NO",14489.4266666667,"2017-11-20",2,0.028161682880425,0.52873441309023,0.47986406767898
"1210",21700243,"ORL","IND","11/20/2017",6683,11,"Monday","R",1,"NO","NO","EAST",6683,12284.847826087,"NO",12796.6506024096,"2017-11-20",5,0,0.838223526273673,0.914806314889965
"1211",21700244,"PHI","UTA","11/20/2017",17194,11,"Monday","R",1,"NO","NO","EAST",17194,19598.6,"NO",21474.447761194,"2017-11-20",10,0,0.139851110852623,0.248950084982787
"1212",21700245,"NYK","LAC","11/20/2017",14341,11,"Monday","R",2,"NO","YES","EAST",14341,17971.8489208633,"NO",18895.3164556962,"2017-11-20",10,0,0.253179619333611,0.317573143832104
"1213",21700246,"MEM","POR","11/20/2017",5531,11,"Monday","R",1,"NO","NO","CENTRAL",12383,11201.5538461538,"NO",11282.4605263158,"2017-11-20",5,1.23883565358886,1.02523121427479,1.03985907183435
"1214",21700247,"MIL","WAS","11/20/2017",10649,11,"Monday","R",2,"NO","NO","CENTRAL",11757,15740.7731092437,"NO",16752.661971831,"2017-11-20",5,0.104047328387642,0.478145657737224,0.573167618727673
"1215",21700248,"NOP","OKC","11/20/2017",25494,11,"Monday","R",2,"NO","YES","CENTRAL",16853,15234.5474452555,"NO",15788.0731707317,"2017-11-20",10,0.338942496273633,0.402426161243607,0.380714161342602
"1216",21700249,"DAL","BOS","11/20/2017",31913,11,"Monday","R",1,"NO","NO","CENTRAL",21287.5,12483.2945736434,"NO",13308.8421052632,"2017-11-20",1,0.332952088490584,0.608833560817115,0.582964869950705
"1217",21700250,"SAS","ATL","11/20/2017",6697,11,"Monday","R",3,"NO","NO","CENTRAL",11841.5,19676.1617647059,"NO",19131.5512820513,"2017-11-20",3,0.768179781991937,1.93805610940808,1.85673455010472
"1218",21700251,"SAC","DEN","11/20/2017",6307,11,"Monday","R",1,"NO","NO","PACIFIC",6964,12237.7954545455,"NO",12285.3815789474,"2017-11-20",5,0.104169969874742,0.940351269152601,0.947896238932514
"1219",21700252,"LAL","CHI","11/21/2017",30429,11,"Tuesday","R",1,"NO","NO","PACIFIC",29847,21512,"NO",22874.0625,"2017-11-21",1,0.0191264911761806,0.293042820993132,0.24828083407276
"1220",21700253,"CHA","WAS","11/22/2017",16110,11,"Wednesday","R",2,"NO","NO","EAST",12701.5,13155.2125984252,"NO",14887.2972972973,"2017-11-22",6,0.211576660459342,0.183413246528542,0.0758971261764558
"1221",21700254,"CLE","BKN","11/22/2017",31351,11,"Wednesday","R",3,"YES","YES","EAST",31351,34747.8294573643,"NO",35420.0410958904,"2017-11-22",6,0,0.108348360733767,0.129789834323958
"1222",21700255,"PHI","POR","11/22/2017",19537,11,"Wednesday","R",0,"NO","NO","EAST",25244,19598.6,"NO",21474.447761194,"2017-11-22",6,0.292112402108819,0.00315299175922601,0.0991681302755813
"1223",21700256,"ATL","LAC","11/22/2017",4710,11,"Wednesday","R",3,"NO","YES","EAST",6986.5,12830.5214285714,"NO",14181.2117647059,"2017-11-22",24,0.483333333333333,1.72410221413406,2.01087298613713
"1224",21700259,"HOU","DEN","11/22/2017",7250,11,"Wednesday","R",1,"NO","NO","CENTRAL",9611,19868.5259259259,"NO",18689.7294117647,"2017-11-22",2,0.325655172413793,1.74048633461047,1.57789371196755
"1225",21700261,"MIN","ORL","11/22/2017",5382,11,"Wednesday","R",0,"NO","NO","CENTRAL",5382,16818.802919708,"NO",16728.7710843373,"2017-11-22",6,0,2.12500983272167,2.10828150953871
"1226",21700262,"NOP","SAS","11/22/2017",6991,11,"Wednesday","R",2,"NO","NO","CENTRAL",11449,15234.5474452555,"NO",15788.0731707317,"2017-11-22",4,0.637677013302818,1.17916570522893,1.25834260774306
"1227",21700263,"OKC","GSW","11/22/2017",50627,11,"Wednesday","R",5,"NO","YES","CENTRAL",46272.5,25807.0962962963,"NO",26510.6923076923,"2017-11-22",2,0.0860114168329152,0.490250334874745,0.476352691099763
"1228",21700264,"PHX","MIL","11/22/2017",12829,11,"Wednesday","R",1,"NO","NO","MOUNTAIN",10734,12174.5109489051,"NO",12870.6049382716,"2017-11-22",14,0.163301894146075,0.0510163731463785,0.00324303829383464
"1229",21700265,"UTA","CHI","11/22/2017",4824,11,"Wednesday","R",2,"NO","NO","MOUNTAIN",11276,12989.6086956522,"NO",12508.2771084337,"2017-11-22",17,1.33747927031509,1.6927049534934,1.59292643209655
"1230",21700267,"BKN","POR","11/24/2017",12702,11,"Friday","R",0,"NO","NO","EAST",15088.5,12836.2480620155,"NO",13516.1369863014,"2017-11-24",7,0.187883797827114,0.0105690491273425,0.0640951807826618
"1231",21700268,"ATL","NYK","11/24/2017",16922,11,"Friday","R",3,"NO","NO","EAST",18097.5,12830.5214285714,"NO",14181.2117647059,"2017-11-24",7,0.0694657841862664,0.241784574602799,0.161965975374904
"1232",21700269,"BOS","ORL","11/24/2017",24154,11,"Friday","R",1,"NO","NO","EAST",17895,22926.25,"NO",22790.7564102564,"2017-11-24",1,0.259128922745715,0.0508300902542022,0.0564396617431311
"1233",21700270,"CLE","CHA","11/24/2017",36241,11,"Friday","R",4,"YES","YES","EAST",31969,34747.8294573643,"NO",35420.0410958904,"2017-11-24",3,0.11787754201043,0.0412011407697265,0.0226527663174192
"1234",21700271,"IND","TOR","11/24/2017",11977,11,"Friday","R",3,"NO","NO","EAST",15836,13494.3043478261,"NO",14660.3580246914,"2017-11-24",3,0.32220088502964,0.126684841598571,0.224042583676326
"1235",21700272,"MIN","MIA","11/24/2017",8133,11,"Friday","R",0,"NO","NO","CENTRAL",9805,16818.802919708,"NO",16728.7710843373,"2017-11-24",3,0.205582195991639,1.06797035776565,1.05690041612411
"1236",21700273,"OKC","DET","11/24/2017",21152,11,"Friday","R",1,"NO","YES","CENTRAL",21152,25807.0962962963,"NO",26510.6923076923,"2017-11-24",3,0,0.220078304476943,0.25334210985686
"1237",21700274,"DEN","MEM","11/24/2017",6568,11,"Friday","R",1,"NO","NO","MOUNTAIN",6588,12570.0833333333,"NO",12062.825,"2017-11-24",7,0.00304506699147381,0.913837291920422,0.836605511571255
"1238",21700275,"PHX","NOP","11/24/2017",6047,11,"Friday","R",1,"NO","NO","MOUNTAIN",7139,12174.5109489051,"NO",12870.6049382716,"2017-11-24",7,0.180585414255002,1.01331419694148,1.12842813598009
"1239",21700276,"GSW","CHI","11/24/2017",24464,11,"Friday","R",5,"NO","YES","PACIFIC",24284.5,34576.3823529412,"NO",34049.6666666667,"2017-11-24",2,0.00733731196860693,0.413357682837687,0.391827447133202
"1240",21700277,"CHA","SAS","11/25/2017",14626,11,"Saturday","R",2,"NO","NO","EAST",18500.5,13155.2125984252,"YES",14887.2972972973,"2017-11-25",4,0.264904963763161,0.100559784054068,0.0178652603102213
"1241",21700278,"PHI","ORL","11/25/2017",20171,11,"Saturday","R",0,"NO","NO","EAST",20171,19598.6,"YES",21474.447761194,"2017-11-25",9,0,0.0283773734569432,0.0646198880171549
"1242",21700279,"WAS","POR","11/25/2017",11778,11,"Saturday","R",1,"NO","NO","EAST",12033,15338.3970588235,"YES",15681.2432432432,"2017-11-25",4,0.021650534895568,0.302292159859359,0.331401192328345
"1243",21700280,"ATL","TOR","11/25/2017",6492,11,"Saturday","R",4,"NO","NO","EAST",6492,12830.5214285714,"YES",14181.2117647059,"2017-11-25",4,0,0.976358815245137,1.1844133956725
"1244",21700281,"IND","BOS","11/25/2017",21985,11,"Saturday","R",2,"NO","NO","EAST",21985,13494.3043478261,"YES",14660.3580246914,"2017-11-25",1,0,0.386204032393628,0.333165429852565
"1245",21700282,"HOU","NYK","11/25/2017",17963,11,"Saturday","R",2,"NO","NO","CENTRAL",21053,19868.5259259259,"YES",18689.7294117647,"2017-11-25",2,0.172020263875745,0.106080606019369,0.0404570178569675
"1246",21700283,"DAL","OKC","11/25/2017",15841,11,"Saturday","R",1,"NO","YES","CENTRAL",15904,12483.2945736434,"YES",13308.8421052632,"2017-11-25",13,0.00397702165267344,0.211962971173322,0.159848361513594
"1247",21700284,"GSW","NOP","11/25/2017",34714,11,"Saturday","R",5,"NO","YES","PACIFIC",30719.5,34576.3823529412,"YES",34049.6666666667,"2017-11-25",2,0.115068848303278,0.00396432698792491,0.0191373317201514
"1248",21700285,"UTA","MIL","11/25/2017",10187,11,"Saturday","R",2,"NO","NO","MOUNTAIN",8519,12989.6086956522,"YES",12508.2771084337,"2017-11-25",12,0.163738097575341,0.275116196687167,0.227866605323818
"1249",21700286,"SAC","LAC","11/25/2017",9711,11,"Saturday","R",2,"NO","YES","PACIFIC",12332,12237.7954545455,"YES",12285.3815789474,"2017-11-25",17,0.269900113273607,0.260199305380028,0.265099534440054
"1250",21700287,"CHI","MIA","11/26/2017",14348,11,"Sunday","R",1,"NO","NO","CENTRAL",15038.5,16182.1640625,"YES",16047.0506329114,"2017-11-26",2,0.0481251742403122,0.127834127578757,0.118417245115096
"1251",21700289,"MEM","BKN","11/26/2017",12392,11,"Sunday","R",1,"NO","NO","CENTRAL",9122.5,11201.5538461538,"YES",11282.4605263158,"2017-11-26",3,0.263839573918657,0.0960656999553062,0.0895367554619279
"1252",21700290,"IND","ORL","11/27/2017",8687,11,"Monday","R",1,"NO","NO","EAST",10659.5,13494.3043478261,"NO",14660.3580246914,"2017-11-27",8,0.22706342811097,0.553390623670552,0.687620355092824
"1253",21700291,"PHI","CLE","11/27/2017",41067,11,"Monday","R",3,"YES","YES","EAST",47648,19598.6,"NO",21474.447761194,"2017-11-27",4,0.160250322643485,0.522765237295152,0.477087496987994
"1254",21700292,"BOS","DET","11/27/2017",29520,11,"Monday","R",1,"NO","NO","EAST",14636,22926.25,"NO",22790.7564102564,"2017-11-27",1,0.50420054200542,0.223365514905149,0.227955406156626
"1255",21700293,"NYK","POR","11/27/2017",10552,11,"Monday","R",1,"NO","NO","EAST",20120.5,17971.8489208633,"NO",18895.3164556962,"2017-11-27",4,0.906794920394238,0.703169912894552,0.790685789963628
"1256",21700294,"HOU","BKN","11/27/2017",11386,11,"Monday","R",1,"NO","NO","CENTRAL",15861,19868.5259259259,"NO",18689.7294117647,"2017-11-27",2,0.393026523801159,0.744996129099414,0.641465783573222
"1257",21700296,"GSW","SAC","11/27/2017",27174,11,"Monday","R",5,"NO","YES","PACIFIC",24291.5,34576.3823529412,"NO",34049.6666666667,"2017-11-27",2,0.106075660557886,0.272406798886479,0.253023723657418
"1258",21700297,"LAC","LAL","11/27/2017",24798,11,"Monday","R",1,"NO","YES","PACIFIC",17610.5,15720.2028985507,"NO",16329.9882352941,"2017-11-27",11,0.289841922735704,0.366069727455814,0.341479625966041
"1259",21700298,"CLE","MIA","11/28/2017",31545,11,"Tuesday","R",3,"YES","YES","EAST",31805,34747.8294573643,"NO",35420.0410958904,"2017-11-28",1,0.00824219369155175,0.101532079802325,0.12284168951943
"1260",21700299,"CHI","PHX","11/28/2017",9264,11,"Tuesday","R",1,"NO","NO","CENTRAL",9264,16182.1640625,"NO",16047.0506329114,"2017-11-28",8,0,0.746779367713731,0.73219458472705
"1261",21700300,"MIN","WAS","11/28/2017",18525,11,"Tuesday","R",1,"NO","NO","CENTRAL",15384.5,16818.802919708,"NO",16728.7710843373,"2017-11-28",2,0.169527665317139,0.0921024064934937,0.0969624245971741
"1262",21700301,"UTA","DEN","11/28/2017",8901,11,"Tuesday","R",1,"NO","NO","MOUNTAIN",8901,12989.6086956522,"NO",12508.2771084337,"2017-11-28",3,0,0.459342623935757,0.40526649909378
"1263",21700302,"SAC","MIL","11/28/2017",10366,11,"Tuesday","R",2,"NO","NO","PACIFIC",8386.5,12237.7954545455,"NO",12285.3815789474,"2017-11-28",6,0.190960833494115,0.180570659323312,0.18516125592778
"1264",21700303,"DET","PHX","11/29/2017",6618,11,"Wednesday","R",0,"NO","NO","EAST",7706.5,13128.0454545455,"NO",14489.4266666667,"2017-11-29",3,0.164475672408583,0.983687738674139,1.18939659514456
"1265",21700304,"ORL","OKC","11/29/2017",21797,11,"Wednesday","R",1,"NO","YES","EAST",22783.5,12284.847826087,"NO",12796.6506024096,"2017-11-29",13,0.0452585218149287,0.436397310359822,0.41291688753454
"1266",21700305,"PHI","WAS","11/29/2017",23808,11,"Wednesday","R",1,"NO","NO","EAST",15489,19598.6,"NO",21474.447761194,"2017-11-29",8,0.349420362903226,0.176806115591398,0.09801546701974
"1267",21700306,"NYK","MIA","11/29/2017",9692,11,"Wednesday","R",1,"NO","NO","EAST",8383,17971.8489208633,"NO",18895.3164556962,"2017-11-29",11,0.135059843169624,0.854297247303272,0.949578668561309
"1268",21700307,"TOR","CHA","11/29/2017",6113,11,"Wednesday","R",3,"NO","NO","EAST",8839,16713.4820143885,"NO",17227.5411764706,"2017-11-29",5,0.445934892851301,1.73408833868616,1.81818111834952
"1269",21700308,"HOU","IND","11/29/2017",12330,11,"Wednesday","R",2,"NO","NO","CENTRAL",12694,19868.5259259259,"NO",18689.7294117647,"2017-11-29",1,0.0295214922952149,0.611397074284341,0.515793139640284
"1270",21700309,"NOP","MIN","11/29/2017",9308,11,"Wednesday","R",1,"NO","NO","CENTRAL",11856,15234.5474452555,"NO",15788.0731707317,"2017-11-29",5,0.273743016759777,0.636715453938061,0.696183194105254
"1271",21700310,"DAL","BKN","11/29/2017",7684,11,"Wednesday","R",0,"NO","NO","CENTRAL",7910,12483.2945736434,"NO",13308.8421052632,"2017-11-29",18,0.0294117647058824,0.624582844045212,0.732020055343982
"1272",21700311,"SAS","MEM","11/29/2017",10860,11,"Wednesday","R",2,"NO","NO","CENTRAL",12442,19676.1617647059,"NO",19131.5512820513,"2017-11-29",3,0.145672191528545,0.811801267468313,0.761652972564575
"1273",21700312,"LAL","GSW","11/29/2017",44210,11,"Wednesday","R",4,"NO","YES","PACIFIC",47099,21512,"NO",22874.0625,"2017-11-29",2,0.0653472065143633,0.513413254919701,0.482604331599186
"1274",21700314,"BOS","PHI","11/30/2017",35019,11,"Thursday","R",1,"NO","NO","EAST",23642.5,22926.25,"NO",22790.7564102564,"2017-11-30",1,0.324866501042291,0.345319683600331,0.349188828628561
"1275",21700316,"POR","MIL","11/30/2017",13037,11,"Thursday","R",1,"NO","NO","PACIFIC",13037,15273.7313432836,"NO",15213.8734177215,"2017-11-30",3,0,0.171567948399446,0.16697656038364
"1276",21700317,"LAC","UTA","11/30/2017",9993,11,"Thursday","R",2,"NO","YES","PACIFIC",16571.5,15720.2028985507,"NO",16329.9882352941,"2017-11-30",6,0.658310817572301,0.573121474887494,0.634142723435817
